locusId	accession	GI	scaffoldId	start	stop	strand	sysName	name	desc	COG	COGFun	COGDesc	TIGRFam	TIGRRoles	GO	EC	ECDesc
3661009	YP_001482343.1	157415087	57174	774422	773688	-	C8J_0767	fliP	flagellar biosynthesis protein (RefSeq)	COG1338	NU	Flagellar biosynthesis pathway, component FliP	TIGR01103 flagellar biosynthetic protein FliP [fliP]	Cellular processes:Chemotaxis and motility	GO:0009306,GO:0016020		
3661010	YP_001482344.1	157415088	57174	774566	775855	+	C8J_0768	glmU	UDP-N-acetylglucosamine pyrophosphorylase (RefSeq)	COG1207	M	N-acetylglucosamine-1-phosphate uridyltransferase (contains nucleotidyltransferase and I-patch acetyltransferase domains)	TIGR01173 UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase [glmU]	Central intermediary metabolism:Amino sugars	GO:0009103,GO:0008299,GO:0004042,GO:0019134,GO:0003977	2.3.1.1,2.3.1.157,2.7.7.23	Amino-acid N-acetyltransferase.,Glucosamine-1-phosphate N-acetyltransferase.,UDP-N-acetylglucosamine diphosphorylase.
3661011	YP_001482345.1	157415089	57174	775852	777006	+	C8J_0769	dfp	phosphopantothenoylcysteine synthase/decarboxylase (RefSeq)	COG452	H	Phosphopantothenoylcysteine synthetase/decarboxylase	TIGR00521 phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase [coaBC]	Biosynthesis of cofactors, prosthetic groups, and carriers:Pantothenate and coenzyme A	GO:0004632,GO:0004633	4.1.1.36,6.3.2.5	Phosphopantothenoylcysteine decarboxylase.,Phosphopantothenate--cysteine ligase.
3661012	YP_001482346.1	157415090	57174	777003	777620	+	C8J_0770	C8J_0770	hypothetical protein (RefSeq)								
3661013	YP_001482347.1	157415091	57174	777624	778292	+	C8J_0771	uppS	putative undecaprenyl diphosphate synthase (RefSeq)	COG20	I	Undecaprenyl pyrophosphate synthase	TIGR00055 di-trans,poly-cis-decaprenylcistransferase [uppS]	Cell envelope:Biosynthesis and degradation of surface polysaccharides and lipopolysaccharides	GO:0008152,GO:0008834	2.5.1.31	Di-trans,poly-cis-decaprenylcistransferase.
3661014	YP_001482348.1	157415092	57174	778322	779065	+	C8J_0772	C8J_0772	peptidase, A24 family (RefSeq)	COG1989	NOU	Type II secretory pathway, prepilin signal peptidase PulO and related peptidases			GO:0009367,GO:0008978	2.1.1.-,3.4.23.43	,Prepilin peptidase.
3661015	YP_001482349.1	157415093	57174	779065	780090	+	C8J_0773	C8J_0773	hypothetical protein (RefSeq)	COG795	R	Predicted permeases			GO:0016021		
3661016	YP_001482350.1	157415094	57174	780090	780812	+	C8J_0774	truA	putative tRNA pseudouridine synthase (RefSeq)	COG101	J	Pseudouridylate synthase	TIGR00071 tRNA pseudouridine synthase A [truA]	Protein synthesis:tRNA and rRNA base modification	GO:0001522,GO:0003723,GO:0004730,GO:0016439	5.4.99.12	tRNA-pseudouridine synthase I.
3661017	YP_001482351.1	157415095	57174	782020	780809	-	C8J_0775	ilvA	threonine dehydratase (RefSeq)	COG1171	E	Threonine dehydratase	TIGR01127 threonine dehydratase [ilvA]	Amino acid biosynthesis:Pyruvate family	GO:0006520,GO:0004794,GO:0030170	4.3.1.19	Threonine ammonia-lyase.
3661018	YP_001482352.1	157415096	57174	782433	782020	-	C8J_0776	C8J_0776	CoA-binding domain protein (RefSeq)	COG1832	R	Predicted CoA-binding protein					
3661019	YP_001482353.1	157415097	57174	782552	782968	+	C8J_0777	C8J_0777	hypothetical protein (RefSeq)	COG3399	S	Uncharacterized protein conserved in bacteria					
3661020	YP_001482354.1	157415098	57174	784028	782955	-	C8J_0778	trmA	tRNA (uracil-5-)-methyltransferase (RefSeq)	COG2265	J	SAM-dependent methyltransferases related to tRNA (uracil-5-)-methyltransferase	TIGR02143 tRNA (uracil-5-)-methyltransferase [trmA]	Protein synthesis:tRNA and rRNA base modification	GO:0008033,GO:0009021	2.1.1.35	tRNA (uracil-5-)-methyltransferase.
3661021	YP_001482355.1	157415099	57174	785758	784025	-	C8J_0779	C8J_0779	putative integral membrane protein (RefSeq)	COG1757	C	Na+/H+ antiporter			GO:0006814,GO:0006885,GO:0016021,GO:0015385		
3661022	YP_001482356.1	157415100	57174	786504	785755	-	C8J_0780	C8J_0780	oxidoreductase, short chain dehydrogenase/reductase family (RefSeq)	COG4221	R	Short-chain alcohol dehydrogenase of unknown specificity			GO:0008152,GO:0016491		
3661023	YP_001482357.1	157415101	57174	787739	786501	-	C8J_0781	C8J_0781	hypothetical protein (RefSeq)	COG666	R	FOG: Ankyrin repeat			GO:0006520		
3661024	YP_001482358.1	157415102	57174	790345	787799	-	C8J_0782	acnB	aconitate hydratase 2 (RefSeq)	COG1049	C	Aconitase B	TIGR00117 aconitate hydratase 2 [acnB]	Energy metabolism:TCA cycle	GO:0006099,GO:0003994,GO:0005515,GO:0051539	4.2.1.3	Aconitate hydratase.
3661025	YP_001482359.1	157415103	57174	790400	790852	+	C8J_0783	ogt	methylated-DNA--protein-cysteinemethyltransferase (RefSeq)	COG350	L	Methylated DNA-protein cysteine methyltransferase	TIGR00589 methylated-DNA-[protein]-cysteine S-methyltransferase	DNA metabolism:DNA replication, recombination, and repair	GO:0006281,GO:0003908	2.1.1.63	Methylated-DNA--[protein]-cysteine S-methyltransferase.
3661026	YP_001482360.1	157415104	57174	791785	790844	-	C8J_0784	C8J_0784	hypothetical protein (RefSeq)						GO:0004325	4.99.1.1	Ferrochelatase.
3661027	YP_001482361.1	157415105	57174	793675	791789	-	C8J_0785	metS	methionyl-tRNA synthetase (RefSeq)	COG143	J	Methionyl-tRNA synthetase	TIGR00398 methionine--tRNA ligase [metG],TIGR00399 methionine--tRNA ligase, beta subunit [metG]	Protein synthesis:tRNA aminoacylation	GO:0006431,GO:0005737,GO:0000049,GO:0004825,GO:0005524	6.1.1.10	Methionine--tRNA ligase.
3661028	YP_001482362.1	157415106	57174	793882	793685	-	C8J_0786	C8J_0786	hypothetical protein (RefSeq)								
3661029	YP_001482363.1	157415107	57174	794717	793875	-	C8J_0787	fbp	putative fructose-1,6-bisphosphatase (RefSeq)	COG158	G	Fructose-1,6-bisphosphatase			GO:0005975,GO:0042132	3.1.3.11	Fructose-bisphosphatase.
3661030	YP_001482364.1	157415108	57174	795210	794719	-	C8J_0788	mobB	molybdopterin-guanine dinucleotide biosynthesis protein MobB (RefSeq)	COG1763	H	Molybdopterin-guanine dinucleotide biosynthesis protein	TIGR00176 molybdopterin-guanine dinucleotide biosynthesis protein B [mobB]	Biosynthesis of cofactors, prosthetic groups, and carriers:Molybdopterin	GO:0006777,GO:0005525,GO:0017111		
3661031	YP_001482365.1	157415109	57174	795306	795791	+	C8J_0789	C8J_0789	putative lipoprotein (RefSeq)								
3661032	YP_001482366.1	157415110	57174	797313	795688	-	C8J_0790	C8J_0790	soluble lytic murein transglycosylase, putative (RefSeq)	COG741	M	Soluble lytic murein transglycosylase and related regulatory proteins (some contain LysM/invasin domains)				3.2.1.-	
3661033	YP_001482367.1	157415111	57174	797591	797310	-	C8J_0791	C8J_0791	YGGT family protein (RefSeq)						GO:0016020		
3661034	YP_001482368.1	157415112	57174	798889	797594	-	C8J_0792	gltX	glutamyl-tRNA synthetase (RefSeq)	COG8	J	Glutamyl- and glutaminyl-tRNA synthetases	TIGR00464 glutamate--tRNA ligase [gltX]	Protein synthesis:tRNA aminoacylation	GO:0006424,GO:0009332,GO:0017101,GO:0005524,GO:0004818	6.1.1.17	Glutamate--tRNA ligase.
3661035	YP_001482369.1	157415113	57174	799008	800099	+	C8J_0793	C8J_0793	Ser/Thr protein phosphatase family protein (RefSeq)	COG1408	R	Predicted phosphohydrolases			GO:0016787		
3661036	YP_001482370.1	157415114	57174	800096	800896	+	C8J_0794	psd	phosphatidylserine decarboxylase (RefSeq)	COG688	I	Phosphatidylserine decarboxylase	TIGR00163 phosphatidylserine decarboxylase [psd]	Fatty acid and phospholipid metabolism:Biosynthesis	GO:0008654,GO:0006467,GO:0005789,GO:0050660,GO:0004609,GO:0005515,GO:0016671,GO:0009055	4.1.1.65	Phosphatidylserine decarboxylase.
3661037	YP_001482371.1	157415115	57174	801174	800893	-	C8J_0795	C8J_0795	putative flagellar biosynthesis protein (RefSeq)	COG2257	S	Uncharacterized homolog of the cytoplasmic domain of flagellar protein FhlB	TIGR00789 FlhB domain protein	Unknown function:General	GO:0009306,GO:0016020		
3661038	YP_001482372.1	157415116	57174	803420	801171	-	C8J_0796	C8J_0796	hypothetical protein (RefSeq)						GO:0009296,GO:0009424,GO:0003774		
3661039	YP_001482373.1	157415117	57174	804600	803413	-	C8J_0797	C8J_0797	major facilitator family protein (RefSeq)						GO:0006810,GO:0016020,GO:0016021,GO:0005215		
3661040	YP_001482374.1	157415118	57174	805081	804578	-	C8J_0798	C8J_0798	putative integral membrane protein (RefSeq)								
3661041	YP_001482375.1	157415119	57174	805410	805081	-	C8J_0799	C8J_0799	putative integral membrane protein (RefSeq)						GO:0004042,GO:0004358	2.3.1.1,2.3.1.35	Amino-acid N-acetyltransferase.,Glutamate N-acetyltransferase.
3661042	YP_001482376.1	157415120	57174	806681	805407	-	C8J_0800	hemL	glutamate-1-semialdehyde aminotransferase (RefSeq)	COG1	H	Glutamate-1-semialdehyde aminotransferase	TIGR00713 glutamate-1-semialdehyde-2,1-aminomutase [hemL]	Biosynthesis of cofactors, prosthetic groups, and carriers:Heme, porphyrin, and cobalamin	GO:0009058,GO:0033014,GO:0042286,GO:0008483,GO:0030170	5.4.3.8	Glutamate-1-semialdehyde 2,1-aminomutase.
3661043	YP_001482377.1	157415121	57174	807025	806678	-	C8J_0801	C8J_0801	putative periplasmic protein (RefSeq)						GO:0006118,GO:0020037,GO:0005506,GO:0009055		
3661044	YP_001482378.1	157415122	57174	807105	807953	+	C8J_0802	folD	methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase (RefSeq)	COG190	H	5,10-methylene-tetrahydrofolate dehydrogenase/Methenyl tetrahydrofolate cyclohydrolase			GO:0009396,GO:0004488,GO:0004477	1.5.1.5,3.5.4.9	Methylenetetrahydrofolate dehydrogenase (NADP(+)).,Methenyltetrahydrofolate cyclohydrolase.
3661045	YP_001482379.1	157415123	57174	807963	808811	+	C8J_0803	lepP	signal peptidase I (RefSeq)	COG681	U	Signal peptidase I	TIGR02227 signal peptidase I [lepB]	Protein fate:Protein and peptide secretion and trafficking	GO:0006508,GO:0016020,GO:0016021,GO:0009004	3.4.21.89	Signal peptidase I.
3661046	YP_001482380.1	157415124	57174	809993	808833	-	C8J_0804	C8J_0804	molybdopterin biosynthesis MoeA protein, putative (RefSeq)	COG303	H	Molybdopterin biosynthesis enzyme			GO:0006777		
3661047	YP_001482381.1	157415125	57174	811246	809990	-	C8J_0805	murA	UDP-N-acetylglucosamine 1-carboxyvinyltransferase (RefSeq)	COG766	M	UDP-N-acetylglucosamine enolpyruvyl transferase	TIGR01072 UDP-N-acetylglucosamine 1-carboxyvinyltransferase [murA]	Cell envelope:Biosynthesis and degradation of murein sacculus and peptidoglycan	GO:0019277,GO:0008760	2.5.1.7	UDP-N-acetylglucosamine 1-carboxyvinyltransferase.
3661048	YP_001482382.1	157415126	57174	811740	811312	-	C8J_0806	C8J_0806	hypothetical protein (RefSeq)								
3661049	YP_001482383.1	157415127	57174	811835	812707	+	C8J_0807	C8J_0807	probable integral membrane protein (RefSeq)						GO:0016020		
3661050	YP_001482384.1	157415128	57174	813260	812694	-	C8J_0808	pabA	para-aminobenzoate synthase glutamine amidotransferase, component II (RefSeq)	COG512	EH	Anthranilate/para-aminobenzoate synthases component II	TIGR00566 glutamine amidotransferase of anthranilate synthase or aminodeoxychorismate synthase		GO:0006541,GO:0009058,GO:0004049	4.1.3.-	
3661051	YP_001482385.1	157415129	57174	815041	813257	-	C8J_0809	pabB	para-aminobenzoate synthase glutamine amidotransferase, component I (RefSeq)	COG147	EH	Anthranilate/para-aminobenzoate synthases component I			GO:0009058,GO:0003824	2.6.1.85,4.1.3.-	Aminodeoxychorismate synthase.,
3661052	YP_001482386.1	157415130	57174	816095	815031	-	C8J_0810	C8J_0810	site-specific recombinase, phage integrase family (RefSeq)	COG4974	L	Site-specific recombinase XerD			GO:0006310,GO:0015074,GO:0003677		
3661053	YP_001482387.1	157415131	57174	816723	817385	+	C8J_0811	dsbA	thiol:disulfide interchange protein DsbA (RefSeq)								
3661054	YP_001482388.1	157415132	57174	817397	818179	+	C8J_0812	dsbB	disulfide bond formation protein B (RefSeq)	COG1495	O	Disulfide bond formation protein DsbB			GO:0006118,GO:0016020,GO:0015035		
3661055	YP_001482389.1	157415133	57174	818279	820141	+	C8J_0813	C8J_0813	arylsulfate sulfotransferase (RefSeq)						GO:0047686	2.8.2.22	Aryl-sulfate sulfotransferase.
3661056	YP_001482390.1	157415134	57174	820227	820868	+	C8J_0814	C8J_0814	thiol:disulfide interchange protein DsbA, putative (RefSeq)						GO:0030288,GO:0015035		
3661057	YP_001482391.1	157415135	57174	821888	820902	-	C8J_0815	C8J_0815	hypothetical protein (RefSeq)	COG3258	C	Cytochrome c			GO:0006118,GO:0020037,GO:0005506,GO:0009055		
3661058	YP_001482392.1	157415136	57174	822098	822238	+	C8J_0816	C8J_0816	hypothetical protein (RefSeq)								
3661059	YP_001482393.1	157415137	57174	822858	822226	-	C8J_0817	C8J_0817	putative periplasmic protein (RefSeq)								
3661060	YP_001482394.1	157415138	57174	823097	822855	-	C8J_0818	C8J_0818	hypothetical protein (RefSeq)								
3661061	YP_001482395.1	157415139	57174	824127	823081	-	C8J_0819	C8J_0819	hypothetical protein (RefSeq)	COG2404	R	Predicted phosphohydrolase (DHH superfamily)			GO:0030145,GO:0016787		
3661062	YP_001482396.1	157415140	57174	826310	824136	-	C8J_0820	flhA	flagellar biosynthesis protein FlhA (RefSeq)	COG1298	NU	Flagellar biosynthesis pathway, component FlhA	TIGR01398 flagellar biosynthesis protein FlhA [flhA]	Cellular processes:Chemotaxis and motility	GO:0015031,GO:0009306,GO:0019861,GO:0016021		
3661063	YP_001482397.1	157415141	57174	826707	826297	-	C8J_0821	C8J_0821	hypothetical protein (RefSeq)	COG1959	K	Predicted transcriptional regulator	TIGR00738 Rrf2 family protein	Unknown function:General			
3661064	YP_001482398.1	157415142	57174	826882	827154	+	C8J_0822	rpsO	30S ribosomal protein S15 (RefSeq)	COG184	J	Ribosomal protein S15P/S13E	TIGR00952 ribosomal protein S15 [rpsO]	Protein synthesis:Ribosomal proteins: synthesis and modification	GO:0006412,GO:0005840,GO:0003735		
3661065	YP_001482399.1	157415143	57174	830076	827236	-	C8J_0823	ftsK	putative cell division protein (RefSeq)	COG1674	D	DNA segregation ATPase FtsK/SpoIIIE and related proteins			GO:0007049,GO:0007059,GO:0051301,GO:0016021,GO:0005524,GO:0003677		
3661066	YP_001482400.1	157415144	57174	832434	830185	-	C8J_0824	flaD	putative flagellin (RefSeq)						GO:0001539,GO:0009420,GO:0009288,GO:0005198		
3661067			57174	832615	832701	+	C8J_t0016	C8J_t0016	tRNA-Leu (RefSeq)								
3661068			57174	832712	832786	+	C8J_t0017	C8J_t0017	tRNA-Gly (RefSeq)								
3661069	YP_001482401.1	157415145	57174	834747	832816	-	C8J_0825	C8J_0825	ABC transport system ATP-binding protein (RefSeq)	COG488	R	ATPase components of ABC transporters with duplicated ATPase domains			GO:0005524,GO:0016887		
3661070	YP_001482402.1	157415146	57174	836040	834751	-	C8J_0826	C8J_0826	putative sensory trasnduction histidine kinase (RefSeq)	COG642	T	Signal transduction histidine kinase			GO:0018106,GO:0007165,GO:0016020,GO:0000155,GO:0005524		
3661071	YP_001482403.1	157415147	57174	836705	836034	-	C8J_0827	C8J_0827	putative sensory transduction transcriptional regulator (RefSeq)	COG745	TK	Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain			GO:0000160,GO:0006355,GO:0000156,GO:0003677		
3661072	YP_001482404.1	157415148	57174	838266	836683	-	C8J_0828	serA	D-3-phosphoglycerate dehydrogenase (RefSeq)	COG111	HE	Phosphoglycerate dehydrogenase and related dehydrogenases	TIGR01327 phosphoglycerate dehydrogenase [serA]	Amino acid biosynthesis:Serine family	GO:0006564,GO:0004617,GO:0016597,GO:0051287	1.1.1.95	Phosphoglycerate dehydrogenase.
3661073	YP_001482405.1	157415149	57174	838703	838263	-	C8J_0829	C8J_0829	hypothetical protein (RefSeq)								
3661074	YP_001482406.1	157415150	57174	840421	838751	-	C8J_0830	rpsA	30S ribosomal protein S1 (RefSeq)	COG539	J	Ribosomal protein S1			GO:0006412,GO:0005840,GO:0003723,GO:0003735		
3661075	YP_001482407.1	157415151	57174	841386	840553	-	C8J_0831	lytB	lytB-like protein (RefSeq)	COG761	IM	Penicillin tolerance protein	TIGR00216 4-hydroxy-3-methylbut-2-enyl diphosphate reductase [ispH]	Biosynthesis of cofactors, prosthetic groups, and carriers:Other	GO:0019288,GO:0051745	1.17.1.2	4-hydroxy-3-methylbut-2-enyl diphosphate reductase.
3661076	YP_001482408.1	157415152	57174	842647	841376	-	C8J_0832	aroA	3-phosphoshikimate 1-carboxyvinyltransferase (RefSeq)	COG128	E	5-enolpyruvylshikimate-3-phosphate synthase	TIGR01356 3-phosphoshikimate 1-carboxyvinyltransferase [aroA]	Amino acid biosynthesis:Aromatic amino acid family	GO:0003866	2.5.1.19	3-phosphoshikimate 1-carboxyvinyltransferase.
3661077	YP_001482409.1	157415153	57174	844980	842659	-	C8J_0833	pheT	phenylalanyl-tRNA synthetase, beta subunit (RefSeq)	COG72	J	Phenylalanyl-tRNA synthetase beta subunit	TIGR00472 phenylalanine--tRNA ligase, beta subunit [pheT]	Protein synthesis:tRNA aminoacylation	GO:0006432,GO:0008033,GO:0009328,GO:0000049,GO:0000287,GO:0004826,GO:0005524	6.1.1.20	Phenylalanine--tRNA ligase.
3661078	YP_001482410.1	157415154	57174	845969	844977	-	C8J_0834	pheS	phenylalanyl-tRNA synthetase alpha chain (RefSeq)	COG16	J	Phenylalanyl-tRNA synthetase alpha subunit	TIGR00468 phenylalanine--tRNA ligase, alpha subunit [pheS]	Protein synthesis:tRNA aminoacylation	GO:0006432,GO:0009328,GO:0004826,GO:0005524	6.1.1.20	Phenylalanine--tRNA ligase.
3661079	YP_001482411.1	157415155	57174	846092	846457	+	C8J_0835	C8J_0835	HIT-family protein (RefSeq)	COG537	FGR	Diadenosine tetraphosphate (Ap4A) hydrolase and other HIT family hydrolases			GO:0003824		
3661080	YP_001482412.1	157415156	57174	847056	846487	-	C8J_0836	thiJ	4-methyl-5(beta-hydroxyethyl)-thiazole monophosphate synthesis protein (RefSeq)	COG693	R	Putative intracellular protease/amidase	TIGR01383 DJ-1 family protein	Unknown function:General			
3661081	YP_001482413.1	157415157	57174	847195	847049	-	C8J_0837	C8J_0837	hypothetical protein (RefSeq)								
3661082	YP_001482414.1	157415158	57174	847311	848054	+	C8J_0838	C8J_0838	putative polar amino acid transport system permease protein (RefSeq)	COG765	E	ABC-type amino acid transport system, permease component	TIGR01726 amino ABC transporter, permease protein, 3-TM region, His/Glu/Gln/Arg/opine family	Transport and binding proteins:Amino acids, peptides and amines	GO:0006835,GO:0009276,GO:0016021,GO:0017153		
3661083	YP_001482415.1	157415159	57174	848047	848775	+	C8J_0839	glnQ	glutamine transport system ATP-binding protein (RefSeq)	COG1126	E	ABC-type polar amino acid transport system, ATPase component			GO:0005524,GO:0015600,GO:0015597,GO:0015601,GO:0015598,GO:0016887,GO:0015599	3.6.3.21	Polar-amino-acid-transporting ATPase.
3661084	YP_001482416.1	157415160	57174	850269	848803	-	C8J_0840	C8J_0840	putative amino-acid transport protein (RefSeq)	COG1115	E	Na+/alanine symporter	TIGR00835 amino acid carrier protein [agcS]		GO:0006814,GO:0016020,GO:0005283		
3661085	YP_001482417.1	157415161	57174	850840	850373	-	C8J_0841	C8J_0841	RNA methyltransferase, TrmH family (RefSeq)	COG219	J	Predicted rRNA methylase (SpoU class)			GO:0006396,GO:0003723,GO:0008173	2.1.1.-	
3661086	YP_001482418.1	157415162	57174	851829	850843	-	C8J_0842	alr	alanine racemase (RefSeq)	COG787	M	Alanine racemase	TIGR00492 alanine racemase [alr]	Cell envelope:Biosynthesis and degradation of murein sacculus and peptidoglycan	GO:0006522,GO:0008784	5.1.1.1	Alanine racemase.
3661087	YP_001482419.1	157415163	57174	852807	851830	-	C8J_0843	C8J_0843	hypothetical protein (RefSeq)	COG3034	S	Uncharacterized protein conserved in bacteria					
3661088	YP_001482420.1	157415164	57174	852964	853434	+	C8J_0844	C8J_0844	hypothetical protein (RefSeq)								
3661089	YP_001482421.1	157415165	57174	853520	853939	+	C8J_0845	C8J_0845	putative periplasmic protein (RefSeq)	COG2847	S	Uncharacterized protein conserved in bacteria					
3661090	YP_001482422.1	157415166	57174	853943	854395	+	C8J_0846	C8J_0846	putative periplasmic protein (RefSeq)								
3661091	YP_001482423.1	157415167	57174	854392	854952	+	C8J_0847	C8J_0847	SCO1/SenC family protein (RefSeq)	COG1999	R	Uncharacterized protein SCO1/SenC/PrrC, involved in biogenesis of respiratory and photosynthetic systems			GO:0006118,GO:0016209,GO:0016491		
3661092	YP_001482424.1	157415168	57174	855858	854959	-	C8J_0848	cysM	cysteine synthase (RefSeq)	COG31	E	Cysteine synthase	TIGR01136 cysteine synthases,TIGR01139 cysteine synthase A [cysK]	Amino acid biosynthesis:Serine family	GO:0006535,GO:0004124,GO:0030170	2.5.1.47	Cysteine synthase.
3661093	YP_001482425.1	157415169	57174	856281	855985	-	C8J_0849	hupB	DNA-binding protein HU-like protein (RefSeq)	COG776	L	Bacterial nucleoid DNA-binding protein			GO:0003677		
3661094	YP_001482426.1	157415170	57174	858215	856383	-	C8J_0850	C8J_0850	CiaB protein (RefSeq)						GO:0006508,GO:0008237,GO:0008270		
3661095	YP_001482427.1	157415171	57174	858277	858690	+	C8J_0851	C8J_0851	thioesterase family protein (RefSeq)	COG1607	I	Acyl-CoA hydrolase				3.1.2.-	
3661096	YP_001482428.1	157415172	57174	858930	858730	-	C8J_0852	C8J_0852	hypothetical protein (RefSeq)	COG2879	S	Uncharacterized small protein					
3661097	YP_001482429.1	157415173	57174	859021	858908	-	C8J_0853	C8J_0853	hypothetical protein (RefSeq)								
3661098	YP_001482430.1	157415174	57174	861018	859141	-	C8J_0854	cstA	carbon starvation protein A (RefSeq)	COG1966	T	Carbon starvation protein, predicted membrane protein			GO:0009267,GO:0016020		
3661099	YP_001482431.1	157415175	57174	862114	861185	-	C8J_0855	prsA	ribose-phosphate pyrophosphokinase (RefSeq)	COG462	FE	Phosphoribosylpyrophosphate synthetase	TIGR01251 ribose-phosphate diphosphokinase [prs]	Purines, pyrimidines, nucleosides, and nucleotides:Purine ribonucleotide biosynthesis	GO:0009116,GO:0009156,GO:0000287,GO:0016978,GO:0004749	2.7.6.1	Ribose-phosphate diphosphokinase.
3661100	YP_001482432.1	157415176	57174	862881	862222	-	C8J_0856	C8J_0856	putative polar amino acid transport system permease protein (RefSeq)	COG765	E	ABC-type amino acid transport system, permease component	TIGR01726 amino ABC transporter, permease protein, 3-TM region, His/Glu/Gln/Arg/opine family	Transport and binding proteins:Amino acids, peptides and amines	GO:0006810,GO:0009276,GO:0016021,GO:0005215		
3661101	YP_001482433.1	157415177	57174	863644	862892	-	C8J_0857	C8J_0857	putative polar amino acid transport system permease protein (RefSeq)	COG765	E	ABC-type amino acid transport system, permease component	TIGR01726 amino ABC transporter, permease protein, 3-TM region, His/Glu/Gln/Arg/opine family	Transport and binding proteins:Amino acids, peptides and amines	GO:0006810,GO:0009276,GO:0016021,GO:0005215		
3661102	YP_001482434.1	157415178	57174	864425	863646	-	C8J_0858	pebA	amino acid ABC transporter, periplasmic amino acid-binding protein PEB1 (RefSeq)	COG834	ET	ABC-type amino acid transport/signal transduction systems, periplasmic component/domain			GO:0006810,GO:0016020,GO:0030288,GO:0004970,GO:0005215,GO:0005234		
3661103	YP_001482435.1	157415179	57174	865175	864447	-	C8J_0859	pebC	putative polar amino acid transport system ATP-binding protein (RefSeq)	COG1126	E	ABC-type polar amino acid transport system, ATPase component			GO:0006281,GO:0007049,GO:0006259,GO:0005634,GO:0005694,GO:0005524,GO:0015599,GO:0015600,GO:0015597,GO:0015601,GO:0015598,GO:0016887	3.6.3.-,3.6.3.21	,Polar-amino-acid-transporting ATPase.
3661104	YP_001482436.1	157415180	57174	866099	865311	-	C8J_0860	cheR	putative MCP protein methyltransferase (RefSeq)	COG1352	NT	Methylase of chemotaxis methyl-accepting proteins			GO:0008983	2.1.1.80	Protein-glutamate O-methyltransferase.
3661105	YP_001482437.1	157415181	57174	866669	866115	-	C8J_0861	cheB'	putative MCP protein-glutamate methylesterase (RefSeq)						GO:0006935,GO:0007165,GO:0004871,GO:0008984	3.1.1.61	Protein-glutamate methylesterase.
3661106	YP_001482438.1	157415182	57174	866835	867272	+	C8J_0862	rpiB	putative ribose 5-phosphate isomerase (RefSeq)	COG698	G	Ribose 5-phosphate isomerase RpiB	TIGR00689 sugar-phosphate isomerases, RpiB/LacA/LacB family,TIGR01120 ribose 5-phosphate isomerase B [rpiB]	Energy metabolism:Pentose phosphate pathway	GO:0006098,GO:0007186,GO:0016021,GO:0001584,GO:0004751	5.3.1.6	Ribose-5-phosphate isomerase.
3661107	YP_001482439.1	157415183	57174	867272	867604	+	C8J_0863	C8J_0863	hypothetical protein (RefSeq)								
3661108	YP_001482440.1	157415184	57174	867601	868149	+	C8J_0864	apt	adenine phosphoribosyltransferase (RefSeq)	COG503	F	Adenine/guanine phosphoribosyltransferases and related PRPP-binding proteins	TIGR01090 adenine phosphoribosyltransferase [apt]	Purines, pyrimidines, nucleosides, and nucleotides:Salvage of nucleosides and nucleotides	GO:0006168,GO:0009116,GO:0003999	2.4.2.7	Adenine phosphoribosyltransferase.
3661109	YP_001482441.1	157415185	57174	868168	868764	+	C8J_0865	C8J_0865	putative integral membrane protein (DedA family) (RefSeq)	COG586	S	Uncharacterized membrane-associated protein					
3661110	YP_001482442.1	157415186	57174	868761	870212	+	C8J_0866	pepA	aminopeptidase (RefSeq)	COG260	E	Leucyl aminopeptidase			GO:0006508,GO:0005737,GO:0004178,GO:0030145	3.4.11.1	Leucyl aminopeptidase.
3661111	YP_001482443.1	157415187	57174	870209	871312	+	C8J_0867	C8J_0867	GTP-binding protein YchF (RefSeq)	COG12	J	Predicted GTPase, probable translation factor	TIGR00092 GTP-binding protein YchF [ychF]	Unknown function:General	GO:0015684,GO:0005622,GO:0016021,GO:0009276,GO:0005525,GO:0015093		
3661112	YP_001482444.1	157415188	57174	872716	871334	-	C8J_0868	argH	argininosuccinate lyase (RefSeq)	COG165	E	Argininosuccinate lyase	TIGR00838 argininosuccinate lyase [argH]	Amino acid biosynthesis:Glutamate family	GO:0042450,GO:0004056	4.3.2.1	Argininosuccinate lyase.
3661113	YP_001482445.1	157415189	57174	874300	872726	-	C8J_0869	pckA	ATP; phosphoenolpyruvate carboxykinase (RefSeq)	COG1866	C	Phosphoenolpyruvate carboxykinase (ATP)	TIGR00224 phosphoenolpyruvate carboxykinase (ATP) [pckA]	Energy metabolism:Glycolysis/gluconeogenesis	GO:0006094,GO:0004612,GO:0005524	4.1.1.49	Phosphoenolpyruvate carboxykinase (ATP).
3661114	YP_001482446.1	157415190	57174	876112	874313	-	C8J_0870	C8J_0870	oxaloacetate decarboxylase, alpha subunit, putative (RefSeq)	COG5016	C	Pyruvate/oxaloacetate carboxyltransferase			GO:0008152,GO:0004736,GO:0008948,GO:0009374	4.1.1.3,6.4.1.1	Oxaloacetate decarboxylase.,Pyruvate carboxylase.
