locusId	accession	GI	scaffoldId	start	stop	strand	sysName	name	desc	COG	COGFun	COGDesc	TIGRFam	TIGRRoles	GO	EC	ECDesc
7009494	YP_001398273.1	153952051	248364	1054812	1053916	-	JJD26997_1204	dapA	dihydrodipicolinate synthase (RefSeq)	COG329	EM	Dihydrodipicolinate synthase/N-acetylneuraminate lyase	TIGR00674 dihydrodipicolinate synthase [dapA]	Amino acid biosynthesis:Aspartate family	GO:0019877,GO:0008840	4.2.1.52	Dihydrodipicolinate synthase.
7009495	YP_001398274.1	153951043	248364	1056055	1054805	-	JJD26997_1205	JJD26997_1205	M16 family peptidase (RefSeq)	COG612	R	Predicted Zn-dependent peptidases			GO:0006508,GO:0008270,GO:0004222	3.4.-.-	
7009496	YP_001398275.1	153951497	248364	1057110	1056052	-	JJD26997_1206	pyrD	dihydroorotate dehydrogenase 2 (RefSeq)	COG167	F	Dihydroorotate dehydrogenase	TIGR01036 dihydroorotate oxidase [pyrD]	Purines, pyrimidines, nucleosides, and nucleotides:Pyrimidine ribonucleotide biosynthesis	GO:0006207,GO:0006222,GO:0016020,GO:0004152,GO:0004158	1.3.3.1	Dihydroorotate oxidase.
7009497	YP_001398276.1	153952330	248364	1058884	1057142	-	JJD26997_1207	JJD26997_1207	putative ABC transporter, ATP-binding protein/permease MsbA (RefSeq)	COG1132	V	ABC-type multidrug transport system, ATPase and permease components			GO:0006810,GO:0016021,GO:0042626,GO:0005524	3.6.3.-	
7009498	YP_001398277.1	153951726	248364	1060265	1058877	-	JJD26997_1208	cysS	cysteinyl-tRNA synthetase (RefSeq)	COG215	J	Cysteinyl-tRNA synthetase	TIGR00435 cysteine--tRNA ligase [cysS]	Protein synthesis:tRNA aminoacylation	GO:0006423,GO:0005737,GO:0005524,GO:0004817	6.1.1.16	Cysteine--tRNA ligase.
7009499	YP_001398278.1	153952479	248364	1061716	1060265	-	JJD26997_1209	mviN	integral membrane protein MviN (RefSeq)	COG728	R	Uncharacterized membrane protein, putative virulence factor	TIGR01695 integral membrane protein MviN [mviN]	Unknown function:General	GO:0009405,GO:0016021		
7009500	YP_001398279.1	153951076	248364	1061820	1063679	+	JJD26997_1210	JJD26997_1210	hypothetical protein (RefSeq)								
7009501	YP_001398280.1	153952036	248364	1063655	1064206	+	JJD26997_1211	ruvA	Holliday junction DNA helicase RuvA (RefSeq)	COG632	L	Holliday junction resolvasome, DNA-binding subunit	TIGR00084 Holliday junction DNA helicase RuvA [ruvA]	DNA metabolism:DNA replication, recombination, and repair	GO:0006310,GO:0006281,GO:0009379,GO:0009378,GO:0005524,GO:0043565	3.6.1.-	
7009502	YP_001398281.1	153952610	248364	1064216	1065256	+	JJD26997_1212	ddl	D-alanyl-alanine synthetase A (RefSeq)	COG1181	M	D-alanine-D-alanine ligase and related ATP-grasp enzymes	TIGR01205 D-alanine--D-alanine ligase	Cell envelope:Biosynthesis and degradation of murein sacculus and peptidoglycan	GO:0009252,GO:0005737,GO:0005618,GO:0008716,GO:0005524	6.3.2.4	D-alanine--D-alanine ligase.
7009503	YP_001398282.1	153951827	248364	1065316	1065531	+	JJD26997_1213	JJD26997_1213	prevent-host-death family protein (RefSeq)							1.6.99.-	
7009504	YP_001398283.1	153952209	248364	1065533	1066252	+	JJD26997_1214	JJD26997_1214	hypothetical protein (RefSeq)	COG596	R	Predicted hydrolases or acyltransferases (alpha/beta hydrolase superfamily)					
7009505	YP_001398284.1	153951182	248364	1066253	1067680	+	JJD26997_1216	JJD26997_1216	Mur ligase family protein (RefSeq)	COG770	M	UDP-N-acetylmuramyl pentapeptide synthase			GO:0009252,GO:0051301,GO:0008360,GO:0005737,GO:0005524,GO:0047480,GO:0008766	6.3.2.10	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase.
7009506			248364	1068485	1067673	-	JJD26997_1217	JJD26997_1217									
7009507	YP_001398285.1	153952623	248364	1069605	1068586	-	JJD26997_1218	JJD26997_1218	sensor histidine kinase (RefSeq)	COG5002	T	Signal transduction histidine kinase			GO:0018106,GO:0007165,GO:0016020,GO:0000155,GO:0005524	2.7.13.3	Histidine kinase.
7009508	YP_001398286.1	153951872	248364	1070430	1069609	-	JJD26997_1219	JJD26997_1219	hypothetical protein (RefSeq)						GO:0003677		
7009509	YP_001398287.1	153952409	248364	1070529	1071797	+	JJD26997_1221	JJD26997_1221	aminotransferase, putative (RefSeq)	COG520	E	Selenocysteine lyase			GO:0008152,GO:0008483,GO:0030170		
7009510	YP_001398288.1	153951464	248364	1072618	1071794	-	JJD26997_1220	purU	formyltetrahydrofolate deformylase (RefSeq)	COG788	F	Formyltetrahydrofolate hydrolase	TIGR00655 formyltetrahydrofolate deformylase [purU]	Purines, pyrimidines, nucleosides, and nucleotides:Purine ribonucleotide biosynthesis	GO:0006189,GO:0008864,GO:0016742	3.5.1.10	Formyltetrahydrofolate deformylase.
7009511	YP_001398289.1	153951070	248364	1073733	1072615	-	JJD26997_1222	JJD26997_1222	polyA polymerase family protein (RefSeq)	COG617	J	tRNA nucleotidyltransferase/poly(A) polymerase			GO:0006396,GO:0003723,GO:0004652	2.7.7.19	Polynucleotide adenylyltransferase.
7009512	YP_001398290.1	153952026	248364	1074193	1073702	-	JJD26997_1223	JJD26997_1223	hypothetical protein (RefSeq)								
7009513	YP_001398291.1	153951629	248364	1074435	1074190	-	JJD26997_1224	JJD26997_1224	hypothetical protein (RefSeq)						GO:0005488		
7009514	YP_001398292.1	153951930	248364	1074690	1074517	-	JJD26997_1225	JJD26997_1225	hypothetical protein (RefSeq)								
7009515	YP_001398293.1	153951959	248364	1075042	1074704	-	JJD26997_1226	napD	napD protein (RefSeq)	COG3062	P	Uncharacterized protein involved in formation of periplasmic nitrate reductase					
7009516			248364	1075770	1075035	-	JJD26997_1228	JJD26997_1228									
7009517			248364	1076737	1076249	-	JJD26997_1229	JJD26997_1229									
7009518			248364	1076983	1076738	-	JJD26997_1230	JJD26997_1230									
7009519			248364	1077341	1077039	-	JJD26997_1231	JJD26997_1231									
7009520	YP_001398294.1	153950948	248364	1078241	1077714	-	JJD26997_1232	tpx	thiol peroxidase (RefSeq)	COG2077	O	Peroxiredoxin			GO:0008379,GO:0051920	1.11.1.-,1.11.1.15	,Peroxiredoxin.
7009521			248364	1078474	1078316	-	JJD26997_1233	JJD26997_1233									
7009522			248364	1078638	1078489	-	JJD26997_1234	JJD26997_1234									
7009523	YP_001398295.1	153951004	248364	1081100	1079070	-	JJD26997_1235	JJD26997_1235	putative ATP-dependent DNA helicase (RefSeq)	COG210	L	Superfamily I DNA and RNA helicases			GO:0006281,GO:0003677,GO:0004003,GO:0005524	3.6.1.-	
7009524	YP_001398296.1	153951426	248364	1081228	1082184	+	JJD26997_1236	JJD26997_1236	hypothetical protein (RefSeq)						GO:0006457,GO:0000774,GO:0042803,GO:0051087		
7009525	YP_001398297.1	153952361	248364	1082208	1084820	+	JJD26997_1237	valS	valyl-tRNA synthetase (RefSeq)	COG525	J	Valyl-tRNA synthetase	TIGR00422 valine--tRNA ligase [valS]	Protein synthesis:tRNA aminoacylation	GO:0006438,GO:0005737,GO:0004832,GO:0005524	6.1.1.9	Valine--tRNA ligase.
7009526	YP_001398298.1	153951679	248364	1084825	1085835	+	JJD26997_1238	JJD26997_1238	ABC transporter, ATP-binding protein (RefSeq)	COG1135	P	ABC-type metal ion transport system, ATPase component			GO:0005524,GO:0016887		
7009527	YP_001398299.1	153952628	248364	1085832	1086743	+	JJD26997_1239	JJD26997_1239	ABC transporter, permease protein (RefSeq)	COG2011	P	ABC-type metal ion transport system, permease component			GO:0006810,GO:0016020,GO:0005215		
7009528	YP_001398300.1	153950992	248364	1086936	1087709	+	JJD26997_1240	JJD26997_1240	NLPA family lipoprotein (RefSeq)	COG1464	P	ABC-type metal ion transport system, periplasmic component/surface antigen	TIGR00363 lipoprotein, YaeC family	Cell envelope:Other			
7009529	YP_001398301.1	153951885	248364	1087758	1088528	+	JJD26997_1241	JJD26997_1241	NLPA family lipoprotein (RefSeq)	COG1464	P	ABC-type metal ion transport system, periplasmic component/surface antigen					
7009530	YP_001398302.1	153951137	248364	1088538	1089314	+	JJD26997_1242	JJD26997_1242	NLPA family lipoprotein (RefSeq)	COG1464	P	ABC-type metal ion transport system, periplasmic component/surface antigen					
7009531	YP_001398303.1	153952192	248364	1089398	1090060	+	JJD26997_1243	flgA	flagellar basal body P-ring biosynthesis protein FlgA (RefSeq)	COG1261	NO	Flagellar basal body P-ring biosynthesis protein	TIGR03170 flagella basal body P-ring formation protein FlgA [flgA]	Cellular processes:Chemotaxis and motility			
7009532	YP_001398304.1	153952584	248364	1090057	1090620	+	JJD26997_1244	JJD26997_1244	3-octaprenyl-4-hydroxybenzoate carboxy-lyase (RefSeq)	COG163	H	3-polyprenyl-4-hydroxybenzoate decarboxylase	TIGR00421 polyprenyl P-hydroxybenzoate and phenylacrylic acid decarboxylases	Unknown function:Enzymes of unknown specificity	GO:0016831	4.1.1.-	
7009533	YP_001398305.1	153951621	248364	1090660	1091136	+	JJD26997_1245	coaD	phosphopantetheine adenylyltransferase (RefSeq)	COG669	H	Phosphopantetheine adenylyltransferase	TIGR00125 cytidyltransferase-related domain,TIGR01510 pantetheine-phosphate adenylyltransferase [coaD]	Biosynthesis of cofactors, prosthetic groups, and carriers:Pantothenate and coenzyme A	GO:0015937,GO:0004595	2.7.7.3	Pantetheine-phosphate adenylyltransferase.
7009534	YP_001398306.1	153951111	248364	1091127	1091705	+	JJD26997_1246	tmk	thymidylate kinase (RefSeq)	COG125	F	Thymidylate kinase	TIGR00041 thymidylate kinase [tmk]	Purines, pyrimidines, nucleosides, and nucleotides:Nucleotide and nucleoside interconversions	GO:0006233,GO:0006235,GO:0004798,GO:0005524	2.7.4.9	dTMP kinase.
7009535	YP_001398307.1	153951862	248364	1091702	1092928	+	JJD26997_1247	hisS	histidyl-tRNA synthetase (RefSeq)	COG124	J	Histidyl-tRNA synthetase	TIGR00442 histidine--tRNA ligase [hisS]	Protein synthesis:tRNA aminoacylation	GO:0006427,GO:0005737,GO:0004821,GO:0005524	6.1.1.21	Histidine--tRNA ligase.
7009536	YP_001398308.1	153952578	248364	1092928	1094760	+	JJD26997_1248	speA	arginine decarboxylase (RefSeq)	COG1166	E	Arginine decarboxylase (spermidine biosynthesis)	TIGR01273 arginine decarboxylase [speA]	Central intermediary metabolism:Polyamine biosynthesis	GO:0006527,GO:0008295,GO:0008792	4.1.1.19	Arginine decarboxylase.
7009537	YP_001398309.1	153951619	248364	1094761	1095399	+	JJD26997_1249	cysE	serine acetyltransferase (RefSeq)	COG1045	E	Serine acetyltransferase	TIGR01172 serine O-acetyltransferase [cysE]	Amino acid biosynthesis:Serine family	GO:0006535,GO:0005737,GO:0009001	2.3.1.30	Serine O-acetyltransferase.
7009538	YP_001398310.1	153951572	248364	1095560	1096729	+	JJD26997_1250	JJD26997_1250	aspartate aminotransferase (RefSeq)	COG436	E	Aspartate/tyrosine/aromatic aminotransferase			GO:0009058,GO:0016847,GO:0030170,GO:0004069	2.6.1.1	Aspartate transaminase.
7009539	YP_001398311.1	153952524	248364	1096735	1097523	+	JJD26997_1251	JJD26997_1251	FkbM family methyltransferase (RefSeq)				TIGR01444 methyltransferase, FkbM family				
7009540	YP_001398312.1	153951188	248364	1097888	1097547	-	JJD26997_1252	JJD26997_1252	hypothetical protein (RefSeq)	COG1917	S	Uncharacterized conserved protein, contains double-stranded beta-helix domain					
7009541			248364	1098121	1097885	-	JJD26997_1253	JJD26997_1253									
7009542	YP_001398313.1	153951033	248364	1099566	1098325	-	JJD26997_1254	JJD26997_1254	ISHa1675 transposase B (RefSeq)	COG675	L	Transposase and inactivated derivatives	TIGR01766 transposase, IS605 OrfB family	Mobile and extrachromosomal element functions:Transposon functions			
7009543			248364	1099782	1100093	+	JJD26997_1255	JJD26997_1255									
7009544			248364	1100825	1100150	-	JJD26997_1257	JJD26997_1257									
7009545	YP_001398314.1	153952271	248364	1103049	1101178	-	JJD26997_1258	dnaK	molecular chaperone DnaK (RefSeq)	COG443	O	Molecular chaperone	TIGR02350 chaperone protein DnaK [dnaK]	Protein fate:Protein folding and stabilization	GO:0006457,GO:0051082,GO:0005524		
7009546	YP_001398315.1	153951449	248364	1103601	1103071	-	JJD26997_1259	grpE	co-chaperone protein GrpE (RefSeq)	COG576	O	Molecular chaperone GrpE (heat shock protein)			GO:0006457,GO:0042803,GO:0051087,GO:0000774		
7009547	YP_001398316.1	153951762	248364	1104320	1103598	-	JJD26997_1260	JJD26997_1260	heat-inducible transcription repressor (RefSeq)	COG1420	K	Transcriptional regulator of heat shock gene					
7009548	YP_001398317.1	153950984	248364	1106722	1104614	-	JJD26997_1261	cfrA	ferric receptor CfrA (RefSeq)	COG4771	P	Outer membrane receptor for ferrienterochelin and colicins			GO:0006810,GO:0016020,GO:0004872,GO:0005215		
7009549	YP_001398318.1	153951554	248364	1107040	1107747	+	JJD26997_1262	JJD26997_1262	protein TonB (RefSeq)	COG810	M	Periplasmic protein TonB, links inner and outer membranes	TIGR01352 TonB family C-terminal domain	Transport and binding proteins:Cations and iron carrying compounds	GO:0006826,GO:0015031,GO:0016020,GO:0030288,GO:0005381,GO:0008565		
7009550			248364	1107905	1107786	-	JJD26997_1263	rrfF	5S ribosomal RNA (RefSeq)								
7009551			248364	1111268	1108185	-	JJD26997_1264	rrlH	intervening sequence (NCBI)								
7009552	YP_001398319.1	153952572	248364	1111597	1111481	-	JJD26997_1265	JJD26997_1265	hypothetical protein (RefSeq)								
7009553	YP_001398320.1	153952304	248364	1112915	1111704	-	JJD26997_1266	JJD26997_1266	L-fucose-proton symporter (RefSeq)	COG738	G	Fucose permease	TIGR01272 glucose/galactose transporter WARNING [gluP]	Transport and binding proteins:Carbohydrates, organic alcohols, and acids	GO:0015758,GO:0015757,GO:0016021,GO:0009276,GO:0005354,GO:0005355		
7009554	YP_001398321.1	153951754	248364	1114555	1112912	-	JJD26997_1267	pgi	glucose-6-phosphate isomerase (RefSeq)	COG166	G	Glucose-6-phosphate isomerase			GO:0006096,GO:0006094,GO:0004347	5.3.1.9	Glucose-6-phosphate isomerase.
7009555	YP_001398322.1	153952530	248364	1115563	1114565	-	JJD26997_1268	glk	glucokinase (RefSeq)	COG837	G	Glucokinase	TIGR00749 glucokinase [glk]	Energy metabolism:Glycolysis/gluconeogenesis	GO:0006096,GO:0004340,GO:0005524	2.7.1.2	Glucokinase.
7009556	YP_001398323.1	153951117	248364	1116224	1115544	-	JJD26997_1269	pgl	6-phosphogluconolactonase (RefSeq)	COG363	G	6-phosphogluconolactonase/Glucosamine-6-phosphate isomerase/deaminase	TIGR01198 6-phosphogluconolactonase [pgl]	Energy metabolism:Pentose phosphate pathway	GO:0006098,GO:0017057	3.1.1.31	6-phosphogluconolactonase.
7009557	YP_001398324.1	153951845	248364	1117788	1116388	-	JJD26997_1270	zwf	glucose-6-phosphate 1-dehydrogenase (RefSeq)	COG364	G	Glucose-6-phosphate 1-dehydrogenase	TIGR00871 glucose-6-phosphate dehydrogenase [zwf]	Energy metabolism:Pentose phosphate pathway	GO:0006006,GO:0004345	1.1.1.49	Glucose-6-phosphate dehydrogenase.
7009558	YP_001398325.1	153951295	248364	1117937	1119739	+	JJD26997_1271	edd	phosphogluconate dehydratase (RefSeq)	COG129	EG	Dihydroxyacid dehydratase/phosphogluconate dehydratase	TIGR01196 phosphogluconate dehydratase [edd]	Energy metabolism:Entner-Doudoroff	GO:0009255,GO:0004456	4.2.1.12	Phosphogluconate dehydratase.
7009559	YP_001398326.1	153951892	248364	1119749	1120372	+	JJD26997_1272	JJD26997_1272	KHG/KDPG aldolase (RefSeq)	COG800	G	2-keto-3-deoxy-6-phosphogluconate aldolase	TIGR01182 2-dehydro-3-deoxyphosphogluconate aldolase/4-hydroxy-2-oxoglutarate aldolase [eda]	Energy metabolism:Entner-Doudoroff	GO:0008152,GO:0008675,GO:0008700,GO:0004451	4.1.2.14,4.1.3.1,4.1.3.16	2-dehydro-3-deoxy-phosphogluconate aldolase.,Isocitrate lyase.,4-hydroxy-2-oxoglutarate aldolase.
7009560			248364	1120582	1120506	-	JJD26997_1273	JJD26997_1273	tRNA-Ile (RefSeq)								
7009561			248364	1120666	1120591	-	JJD26997_1274	JJD26997_1274	tRNA-Ala (RefSeq)								
7009562			248364	1122283	1120771	-	JJD26997_1275	rrsB	16S ribosomal RNA (RefSeq)								
7009563	YP_001398327.1	153951346	248364	1122802	1122969	+	JJD26997_1276	JJD26997_1276	hypothetical protein (RefSeq)								
7009564	YP_001398328.1	153952126	248364	1122953	1123708	+	JJD26997_1277	cjaC	cjaC protein (RefSeq)	COG834	ET	ABC-type amino acid transport/signal transduction systems, periplasmic component/domain			GO:0006810,GO:0016020,GO:0030288,GO:0004970,GO:0005234		
7009565			248364	1123968	1127048	+	JJD26997_1278	JJD26997_1278									
7009566	YP_001398329.1	153952328	248364	1127232	1128986	+	JJD26997_1279	JJD26997_1279	TPR repeat-containing protein (RefSeq)						GO:0005488		
7009567	YP_001398330.1	153952115	248364	1129100	1130083	+	JJD26997_1280	corA	magnesium and cobalt transport protein CorA (RefSeq)	COG598	P	Mg2+ and Co2+ transporters	TIGR00383 magnesium and cobalt transport protein CorA [corA]	Transport and binding proteins:Cations and iron carrying compounds	GO:0015693,GO:0006824,GO:0016020,GO:0015095,GO:0015087		
7009568	YP_001398331.1	153951811	248364	1130104	1130646	+	JJD26997_1282	mogA	molybdenum cofactor biosynthesis protein (RefSeq)	COG521	H	Molybdopterin biosynthesis enzymes	TIGR00177 molybdenum cofactor synthesis domain		GO:0006777		
7009569	YP_001398332.1	153951526	248364	1130828	1130643	-	JJD26997_1281	JJD26997_1281	hypothetical protein (RefSeq)								
7009570	YP_001398333.1	153951342	248364	1130957	1132144	+	JJD26997_1283	JJD26997_1283	M48 family peptidase (RefSeq)	COG501	O	Zn-dependent protease with chaperone function			GO:0006508,GO:0016020,GO:0004222	3.4.24.84	Ste24 endopeptidase.
7009571	YP_001398334.1	153951215	248364	1132141	1132956	+	JJD26997_1284	JJD26997_1284	HemK family modification methylase (RefSeq)	COG2890	J	Methylase of polypeptide chain release factors	TIGR00536 methyltransferase, HemK family	Protein fate:Protein modification and repair	GO:0006479,GO:0008276,GO:0003676	2.1.1.-	
7009572	YP_001398335.1	153952153	248364	1132969	1133439	+	JJD26997_1285	JJD26997_1285	hypothetical protein (RefSeq)								
7009573	YP_001398336.1	153952656	248364	1133478	1134218	+	JJD26997_1286	flaC	flagellin subunit protein FlaC (RefSeq)						GO:0001539,GO:0009288,GO:0009420,GO:0005198		
7009574	YP_001398337.1	153951807	248364	1134255	1134887	+	JJD26997_1287	JJD26997_1287	hypothetical protein (RefSeq)	COG325	R	Predicted enzyme with a TIM-barrel fold	TIGR00044 pyridoxal phosphate enzyme, YggS family	Unknown function:Enzymes of unknown specificity			
7009575	YP_001398338.1	153951559	248364	1138504	1134902	-	JJD26997_1288	dnaE	DNA polymerase III subunit alpha (RefSeq)	COG587	L	DNA polymerase III, alpha subunit	TIGR00594 DNA polymerase III, alpha subunit [dnaE]	DNA metabolism:DNA replication, recombination, and repair	GO:0006260,GO:0005737,GO:0003890,GO:0003895,GO:0015999,GO:0016450,GO:0003891,GO:0016000,GO:0016451,GO:0003677,GO:0003893,GO:0016448,GO:0016452,GO:0003889,GO:0003894,GO:0008408,GO:0016449,GO:0019984	2.7.7.7	DNA-directed DNA polymerase.
7009576	YP_001398339.1	153951061	248364	1139283	1138954	-	JJD26997_1289	JJD26997_1289	hypothetical protein (RefSeq)	COG1393	P	Arsenate reductase and related proteins, glutaredoxin family			GO:0006118,GO:0016491		
7009577	YP_001398340.1	153951365	248364	1140620	1139280	-	JJD26997_1290	JJD26997_1290	3-deoxy-7-phosphoheptulonate synthase (RefSeq)	COG3200	E	3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) synthase	TIGR01358 3-deoxy-7-phosphoheptulonate synthase	Amino acid biosynthesis:Aromatic amino acid family	GO:0009073,GO:0003849	2.5.1.54	3-deoxy-7-phosphoheptulonate synthase.
7009578			248364	1140931	1140644	-	JJD26997_1291	JJD26997_1291									
7009579	YP_001398341.1	153951080	248364	1141547	1141191	-	JJD26997_1292	rplS	50S ribosomal protein L19 (RefSeq)	COG335	J	Ribosomal protein L19	TIGR01024 ribosomal protein L19 [rplS]	Protein synthesis:Ribosomal proteins: synthesis and modification	GO:0006412,GO:0005840,GO:0003735		
7009580	YP_001398342.1	153952047	248364	1142262	1141558	-	JJD26997_1293	trmD	tRNA (guanine-N(1)-)-methyltransferase (RefSeq)	COG336	J	tRNA-(guanine-N1)-methyltransferase	TIGR00088 tRNA (guanine-N1)-methyltransferase [trmD]	Protein synthesis:tRNA and rRNA base modification	GO:0008033,GO:0009019,GO:0003723	2.1.1.31	tRNA (guanine-N(1)-)-methyltransferase.
7009581	YP_001398343.1	153951260	248364	1142798	1142259	-	JJD26997_1294	rimM	16S rRNA processing protein RimM (RefSeq)	COG806	J	RimM protein, required for 16S rRNA processing	TIGR02273 16S rRNA processing protein RimM [rimM]	Transcription:RNA processing	GO:0006364,GO:0005840,GO:0043022		
7009582	YP_001398344.1	153951995	248364	1143033	1142791	-	JJD26997_1295	JJD26997_1295	hypothetical protein (RefSeq)	COG1837	R	Predicted RNA-binding protein (contains KH domain)			GO:0003723		
7009583	YP_001398345.1	153952325	248364	1143263	1143036	-	JJD26997_1296	rpsP	30S ribosomal protein S16 (RefSeq)	COG228	J	Ribosomal protein S16	TIGR00002 ribosomal protein S16 [rpsP]	Protein synthesis:Ribosomal proteins: synthesis and modification	GO:0006412,GO:0005840,GO:0003735		
7009584	YP_001398346.1	153952174	248364	1144665	1143328	-	JJD26997_1297	ffh	signal recognition particle protein (RefSeq)	COG541	U	Signal recognition particle GTPase	TIGR00959 signal recognition particle protein [ffh]	Protein fate:Protein and peptide secretion and trafficking	GO:0006614,GO:0048500,GO:0016020,GO:0005525,GO:0017111,GO:0008312		
7009585	YP_001398347.1	153952563	248364	1145485	1144733	-	JJD26997_1298	JJD26997_1298	RNA pseudouridine synthase family protein (RefSeq)	COG564	J	Pseudouridylate synthases, 23S RNA-specific			GO:0001522,GO:0003723,GO:0004730,GO:0009982	4.2.1.70	Pseudouridylate synthase.
7009586	YP_001398348.1	153951353	248364	1146623	1145466	-	JJD26997_1299	waaA	3-deoxy-D-manno-octulosonic-acid transferase (RefSeq)	COG1519	M	3-deoxy-D-manno-octulosonic-acid transferase			GO:0005975,GO:0016740,GO:0005529	2.-.-.-	
7009587	YP_001398349.1	153951350	248364	1147336	1146620	-	JJD26997_1300	JJD26997_1300	hypothetical protein (RefSeq)	COG1579	R	Zn-ribbon protein, possibly nucleic acid-binding					
7009588	YP_001398350.1	153951851	248364	1148071	1147346	-	JJD26997_1301	JJD26997_1301	hypothetical protein (RefSeq)	COG327	S	Uncharacterized conserved protein	TIGR00486 dinuclear metal center protein, YbgI/SA1388 family	Unknown function:General			
7009589	YP_001398351.1	153951108	248364	1148921	1148058	-	JJD26997_1302	glyQ	glycyl-tRNA synthetase subunit alpha (RefSeq)	COG752	J	Glycyl-tRNA synthetase, alpha subunit	TIGR00388 glycine--tRNA ligase, alpha subunit [glyQ]	Protein synthesis:tRNA aminoacylation	GO:0006426,GO:0009345,GO:0004820,GO:0005524	6.1.1.14	Glycine--tRNA ligase.
7009590	YP_001398352.1	153951610	248364	1149469	1148933	-	JJD26997_1303	JJD26997_1303	hypothetical protein (RefSeq)								
7009591	YP_001398353.1	153951595	248364	1149973	1149479	-	JJD26997_1304	purE	phosphoribosylaminoimidazole carboxylase catalytic subunit (RefSeq)	COG41	F	Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase	TIGR01162 phosphoribosylaminoimidazole carboxylase, catalytic subunit [purE]	Purines, pyrimidines, nucleosides, and nucleotides:Purine ribonucleotide biosynthesis	GO:0006189,GO:0009320,GO:0004638	4.1.1.21,5.4.99.18	Phosphoribosylaminoimidazole carboxylase.,5-(carboxyamino)imidazole ribonucleotide mutase.
7009592	YP_001398354.1	153952648	248364	1151227	1149974	-	JJD26997_1305	JJD26997_1305	U32 family peptidase (RefSeq)	COG826	O	Collagenase and related proteases			GO:0006508,GO:0008233	3.4.-.-	
7009593	YP_001398355.1	153951447	248364	1151919	1151224	-	JJD26997_1306	JJD26997_1306	hypothetical protein (RefSeq)								
7009594	YP_001398356.1	153952403	248364	1152108	1153538	+	JJD26997_1307	glnA	glutamine synthetase, type I (RefSeq)	COG174	E	Glutamine synthetase	TIGR00653 glutamine synthetase, type I [glnA]	Amino acid biosynthesis:Glutamate family	GO:0006542,GO:0009399,GO:0005737,GO:0004356	6.3.1.2	Glutamate--ammonia ligase.
7009595	YP_001398357.1	153952075	248364	1154397	1153606	-	JJD26997_1308	flgG	flagellar basal body rod protein FlgG (RefSeq)	COG4786	N	Flagellar basal body rod protein	TIGR02488 flagellar basal-body rod protein FlgG [flgG],TIGR03506 fagellar hook-basal body proteins,TIGR03506 fagellar hook-basal body proteins	Cellular processes:Chemotaxis and motility	GO:0001539,GO:0043064,GO:0009426,GO:0003774,GO:0005198		
7009596	YP_001398358.1	153952418	248364	1155238	1154426	-	JJD26997_1309	JJD26997_1309	flagellar basal-body rod protein (RefSeq)	COG4786	N	Flagellar basal body rod protein	TIGR03506 fagellar hook-basal body proteins		GO:0001539,GO:0009288,GO:0003774,GO:0005198		
7009597	YP_001398359.1	153952223	248364	1156506	1155394	-	JJD26997_1310	ftsZ	cell division protein FtsZ (RefSeq)	COG206	D	Cell division GTPase	TIGR00065 cell division protein FtsZ [ftsZ]	Cellular processes:Cell division	GO:0051258,GO:0005737,GO:0043234,GO:0003924,GO:0005525		
7009598	YP_001398360.1	153951048	248364	1157904	1156522	-	JJD26997_1311	ftsA	cell division protein FtsA (RefSeq)	COG849	D	Actin-like ATPase involved in cell division	TIGR01174 cell division protein FtsA [ftsA]	Cellular processes:Cell division	GO:0007049,GO:0005524		
7009599	YP_001398361.1	153951630	248364	1159397	1157907	-	JJD26997_1312	JJD26997_1312	peptidyl-prolyl cis-trans isomerase D-like protein (RefSeq)						GO:0015031,GO:0006457,GO:0004600,GO:0030051,GO:0042027,GO:0003755	5.2.1.8	Peptidylprolyl isomerase.
7009600	YP_001398362.1	153952604	248364	1159562	1160494	+	JJD26997_1313	mraW	S-adenosyl-methyltransferase MraW (RefSeq)	COG275	M	Predicted S-adenosylmethionine-dependent methyltransferase involved in cell envelope biogenesis	TIGR00006 S-adenosyl-methyltransferase MraW [mraW]	Cell envelope:Biosynthesis and degradation of murein sacculus and peptidoglycan	GO:0008168	2.1.1.-	
7009601	YP_001398363.1	153951509	248364	1160494	1161360	+	JJD26997_1315	JJD26997_1315	hypothetical protein (RefSeq)								
7009602	YP_001398364.1	153952652	248364	1161839	1161348	-	JJD26997_1314	JJD26997_1314	hypothetical protein (RefSeq)								
7009603			248364	1161988	1165739	+	JJD26997_1316	JJD26997_1316									
7009604	YP_001398365.1	153952367	248364	1166957	1165767	-	JJD26997_1318	ackA	acetate kinase (RefSeq)	COG282	C	Acetate kinase	TIGR00016 acetate kinase [ackA]	Energy metabolism:Fermentation	GO:0006082,GO:0016310,GO:0005622,GO:0008776	2.7.2.1	Acetate kinase.
7009605	YP_001398366.1	153951611	248364	1168506	1166971	-	JJD26997_1319	pta	phosphate acetyltransferase (RefSeq)	COG280	C	Phosphotransacetylase	TIGR00651 phosphate acetyltransferase [pta]	Energy metabolism:Fermentation	GO:0008152,GO:0008959	2.3.1.8	Phosphate acetyltransferase.
