locusId	accession	GI	scaffoldId	start	stop	strand	sysName	name	desc	COG	COGFun	COGDesc	TIGRFam	TIGRRoles	GO	EC	ECDesc
2749304	ZP_01071494.1	86153290	29106	118569	118850	+	CJJHB9313_0632	hypC	hydrogenase assembly chaperone HypC/HupF (NCBI)	COG298	O	Hydrogenase maturation factor	TIGR00074 hydrogenase assembly chaperone HypC/HupF [hypC]	Protein fate:Protein modification and repair			
2749305	ZP_01071604.1	86153400	29106	118834	119925	+	CJJHB9313_0633	hypD	hydrogenase expression/formation protein HypD (NCBI)	COG409	O	Hydrogenase maturation factor	TIGR00075 hydrogenase expression/formation protein HypD [hypD]	Protein fate:Protein modification and repair	GO:0046872		
2749306	ZP_01071765.1	86153561	29106	119922	120896	+	CJJHB9313_0634	hypE	hydrogenase expression/formation protein HypE (NCBI)	COG309	O	Hydrogenase maturation factor	TIGR02124 hydrogenase expression/formation protein HypE [hypE]		GO:0003824,GO:0009030	2.7.4.16	Thiamine-phosphate kinase.
2749307	ZP_01071532.1	86153328	29106	120896	121240	+	CJJHB9313_0635	hypA	hydrogenase nickel insertion protein HypA (NCBI)	COG375	R	Zn finger protein HypA/HybF (possibly regulating hydrogenase expression)	TIGR00100 hydrogenase nickel insertion protein HypA [hypA]	Protein fate:Protein modification and repair	GO:0006464,GO:0016151		
2749308	ZP_01071629.1	86153425	29106	122305	121262	-	CJJHB9313_0636	CJJHB9313_0636	prophage Lp2 protein 6 (NCBI)	COG4748	S	Uncharacterized conserved protein			GO:0006304,GO:0003677,GO:0004519		
2749309	ZP_01071438.1	86153234	29106	123363	122398	-	CJJHB9313_0637	CJJHB9313_0637	DNA polymerase III, delta subunit superfamily (NCBI)	COG1466	L	DNA polymerase III, delta subunit			GO:0006260,GO:0009360,GO:0003677,GO:0003893,GO:0016449,GO:0019984,GO:0003889,GO:0003894,GO:0015999,GO:0016450,GO:0003890,GO:0003895,GO:0016000,GO:0016451,GO:0003891,GO:0016448,GO:0016452	2.7.7.7	DNA-directed DNA polymerase.
2749310	ZP_01071581.1	86153377	29106	125290	123356	-	CJJHB9313_0638	CJJHB9313_0638	ribonuclease R (NCBI)	COG557	K	Exoribonuclease R			GO:0016070,GO:0003723,GO:0004540,GO:0008859	3.1.-.-,3.1.13.1	,Exoribonuclease II.
2749311	ZP_01071701.1	86153497	29106	125409	126431	+	CJJHB9313_0639	ilvC	ketol-acid reductoisomerase (NCBI)	COG59	EH	Ketol-acid reductoisomerase	TIGR00465 ketol-acid reductoisomerase [ilvC]	Amino acid biosynthesis:Pyruvate family	GO:0009082,GO:0004455,GO:0050662	1.1.1.86	Ketol-acid reductoisomerase.
2749312	ZP_01071593.1	86153389	29106	126435	127517	+	CJJHB9313_0640	CJJHB9313_0640	putative periplasmic protein (NCBI)	COG2861	S	Uncharacterized protein conserved in bacteria			GO:0005975,GO:0016810		
2749313	ZP_01071788.1	86153584	29106	127507	128280	+	CJJHB9313_0641	CJJHB9313_0641	SMF family protein (NCBI)	COG758	LU	Predicted Rossmann fold nucleotide-binding protein involved in DNA uptake			GO:0009294		
2749314	ZP_01071510.1	86153306	29106	128277	128660	+	CJJHB9313_0642	CJJHB9313_0642	conserved hypothetical protein TIGR00250 (NCBI)	COG816	L	Predicted endonuclease involved in recombination (possible Holliday junction resolvase in Mycoplasmas and B. subtilis)	TIGR00250 RNAse H-fold protein YqgF	Unknown function:General	GO:0006310,GO:0006281,GO:0000150,GO:0003677,GO:0004518	3.1.-.-	
2749315	ZP_01071426.1	86153222	29106	128650	129528	+	CJJHB9313_0643	CJJHB9313_0643	NOL1NOP2sun family protein (NCBI)	COG144	J	tRNA and rRNA cytosine-C5-methylases					
2749316	ZP_01071698.1	86153494	29106	130201	129704	-	CJJHB9313_0644	msrA	methionine-S-sulfoxide reductase (NCBI)	COG225	O	Peptide methionine sulfoxide reductase	TIGR00401 peptide-methionine (S)-S-oxide reductase [msrA]	Cellular processes:Adaptations to atypical conditions	GO:0019538,GO:0008113	1.8.4.11,1.8.4.6	Peptide-methionine (S)-S-oxide reductase.,Transferred entry: 1.8.4.11.
2749317	ZP_01071441.1	86153237	29106	130760	130242	-	CJJHB9313_0645	ppa	inorganic pyrophosphatase (NCBI)	COG221	C	Inorganic pyrophosphatase			GO:0006796,GO:0005737,GO:0000287,GO:0004427	3.6.1.1	Inorganic diphosphatase.
2749318	ZP_01071567.1	86153363	29106	131348	130770	-	CJJHB9313_0646	CJJHB9313_0646	adenylate kinase (NCBI)	COG563	F	Adenylate kinase and related kinases			GO:0006139,GO:0004017,GO:0005524	2.7.4.3	Adenylate kinase.
2749319	ZP_01071602.1	86153398	29106	133096	131345	-	CJJHB9313_0647	aspS	aspartyl-tRNA synthetase (NCBI)	COG173	J	Aspartyl-tRNA synthetase	TIGR00459 aspartate--tRNA ligase [aspS]	Protein synthesis:tRNA aminoacylation	GO:0006422,GO:0005737,GO:0003676,GO:0004815,GO:0005524	6.1.1.12	Aspartate--tRNA ligase.
2749320	ZP_01071789.1	86153585	29106	133187	134047	+	CJJHB9313_0648	CJJHB9313_0648	probable inorganic polyphosphate/ATP-NAD kinase (Poly(P)/ATP NAD kinase) (NCBI)	COG61	G	Predicted sugar kinase			GO:0008152,GO:0003951	2.7.1.23	NAD(+) kinase.
2749321	ZP_01071610.1	86153406	29106	134047	135570	+	CJJHB9313_0649	CJJHB9313_0649	DNA repair protein recN (NCBI)	COG497	L	ATPase involved in DNA repair			GO:0006259,GO:0005694,GO:0000166,GO:0009021,GO:0005524,GO:0017111	2.1.1.35	tRNA (uracil-5-)-methyltransferase.
2749322	ZP_01071519.1	86153315	29106	135673	136917	+	CJJHB9313_0650	CJJHB9313_0650	response regulator/ggdef domain protein (NCBI)	COG3706	T	Response regulator containing a CheY-like receiver domain and a GGDEF domain	TIGR00254 diguanylate cyclase (GGDEF) domain	Signal transduction:Other	GO:0009190,GO:0000160,GO:0006355,GO:0007242,GO:0000156,GO:0016849		
2749323	ZP_01071471.1	86153267	29106	136908	137723	+	CJJHB9313_0651	CJJHB9313_0651	putative deoxyribonuclease (NCBI)	COG84	L	Mg-dependent DNase	TIGR00010 hydrolase, TatD family	Unknown function:Enzymes of unknown specificity		3.1.21.-	
2749324	ZP_01071773.1	86153569	29106	137723	138841	+	CJJHB9313_0652	CJJHB9313_0652	regulatory protein dnir (NCBI)	COG1388	M	FOG: LysM repeat			GO:0016998	3.2.1.-	
2749325	ZP_01071711.1	86153507	29106	138801	139628	+	CJJHB9313_0653	CJJHB9313_0653	rare lipoprotein a (NCBI)	COG797	M	Lipoproteins	TIGR00413 rare lipoprotein A [rlpA]	Cell envelope:Other			
2749326	ZP_01071431.1	86153227	29106	139634	140122	+	CJJHB9313_0654	CJJHB9313_0654	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase (NCBI)	COG1778	R	Low specificity phosphatase (HAD superfamily)	TIGR01662 HAD hydrolase, family IIIA,TIGR01670 3-deoxy-D-manno-octulosonate 8-phosphate phosphatase, YrbI family	Cell envelope:Biosynthesis and degradation of surface polysaccharides and lipopolysaccharides	GO:0009103,GO:0000287,GO:0019143	3.1.3.45	3-deoxy-manno-octulosonate-8-phosphatase.
2749327	ZP_01071561.1	86153357	29106	140113	140628	+	CJJHB9313_0655	CJJHB9313_0655	conserved hypothetical protein (NCBI)								
2749328	ZP_01071674.1	86153470	29106	140610	141071	+	CJJHB9313_0656	CJJHB9313_0656	OstA family protein (NCBI)	COG1934	S	Uncharacterized protein conserved in bacteria					
2749329	ZP_01071402.1	86153198	29106	141068	141664	+	CJJHB9313_0657	CJJHB9313_0657	GTP-binding protein (NCBI)	COG218	R	Predicted GTPase	TIGR00231 small GTP-binding protein domain,TIGR03598 ribosome biogenesis GTP-binding protein YsxC [ysxC]	Protein synthesis:Other	GO:0007049,GO:0005622,GO:0005525		
2749330	ZP_01071673.1	86153469	29106	141661	142155	+	CJJHB9313_0658	CJJHB9313_0658	membrane protein, putative (NCBI)								
2749331	ZP_01071714.1	86153510	29106	142156	143961	+	CJJHB9313_0659	CJJHB9313_0659	penicillin-binding protein 2 (NCBI)	COG768	M	Cell division protein FtsI/penicillin-binding protein 2	TIGR03423 penicillin-binding protein 2 [mrdA]	Cell envelope:Biosynthesis and degradation of murein sacculus and peptidoglycan	GO:0009273,GO:0008658,GO:0008955	2.4.1.129	Peptidoglycan glycosyltransferase.
2749332	ZP_01071406.1	86153202	29106	145872	144082	-	CJJHB9313_0660	CJJHB9313_0660	aminopeptidase-P (NCBI)	COG6	E	Xaa-Pro aminopeptidase			GO:0006508,GO:0006600,GO:0016980,GO:0008235,GO:0008451	3.4.11.9	Xaa-Pro aminopeptidase.
2749333	ZP_01071675.1	86153471	29106	147441	145888	-	CJJHB9313_0661	CJJHB9313_0661	di-/tripeptide transporter (NCBI)	COG3104	E	Dipeptide/tripeptide permease	TIGR00924 amino acid/peptide transporter (Peptide:H+ symporter)	Transport and binding proteins:Amino acids, peptides and amines	GO:0006857,GO:0016021,GO:0016020,GO:0004035,GO:0005215	3.1.3.1	Alkaline phosphatase.
2749334	ZP_01071600.1	86153396	29106	148184	147612	-	CJJHB9313_0662	CJJHB9313_0662	di-/tripeptide transporter (NCBI)						GO:0006857,GO:0016020,GO:0005215		
2749335	ZP_01071616.1	86153412	29106	148796	148296	-	CJJHB9313_0663	CJJHB9313_0663	Di-/tripeptide transporter (NCBI)						GO:0006857,GO:0016020,GO:0005215		
2749336	ZP_01071413.1	86153209	29106	149055	148918	-	CJJHB9313_0664	CJJHB9313_0664	peptide symporter family protein (NCBI)								
2749337	ZP_01071419.1	86153215	29106	149813	149265	-	CJJHB9313_0665	CJJHB9313_0665	putative periplasmic protein (NCBI)								
2749338	ZP_01071692.1	86153488	29106	150243	149806	-	CJJHB9313_0666	CJJHB9313_0666	chromosome segregation protein smc2 (NCBI)								
2749339	ZP_01071743.1	86153539	29106	150861	150415	-	CJJHB9313_0667	CJJHB9313_0667	conserved hypothetical protein (NCBI)								
2749340	ZP_01071672.1	86153468	29106	151774	150899	-	CJJHB9313_0668	era	GTP-binding protein Era (NCBI)	COG1159	R	GTPase	TIGR00231 small GTP-binding protein domain,TIGR00436 GTP-binding protein Era [era]	Protein synthesis:Other	GO:0015684,GO:0009276,GO:0005622,GO:0016021,GO:0003723,GO:0003924,GO:0015093,GO:0005525		
2749341	ZP_01071668.1	86153464	29106	153090	151771	-	CJJHB9313_0669	hslU	heat shock protein HslVU, ATPase subunit HslU (NCBI)	COG1220	O	ATP-dependent protease HslVU (ClpYQ), ATPase subunit	TIGR00390 ATP-dependent protease HslVU, ATPase subunit [hslU]	Protein fate:Protein folding and stabilization	GO:0009376,GO:0005515,GO:0009377,GO:0005524,GO:0016887,GO:0008462	3.4.21.92	Endopeptidase Clp.
2749342	ZP_01071612.1	86153408	29106	153629	153087	-	CJJHB9313_0670	CJJHB9313_0670	ATP-dependent protease hslV (NCBI)	COG5405	O	ATP-dependent protease HslVU (ClpYQ), peptidase subunit	TIGR03692 ATP-dependent protease HslVU, peptidase subunit [hslV]	Protein fate:Degradation of proteins, peptides, and glycopeptides	GO:0006511,GO:0005839,GO:0004298	3.4.25.-	
2749343	ZP_01071528.1	86153324	29106	154072	153629	-	CJJHB9313_0671	rplI	ribosomal protein L9 (NCBI)	COG359	J	Ribosomal protein L9	TIGR00158 ribosomal protein L9 [rplI]	Protein synthesis:Ribosomal proteins: synthesis and modification	GO:0006412,GO:0005840,GO:0003735		
2749344	ZP_01071417.1	86153213	29106	155305	154085	-	CJJHB9313_0672	argG	argininosuccinate synthase (NCBI)	COG137	E	Argininosuccinate synthase	TIGR00032 argininosuccinate synthase [argG]	Amino acid biosynthesis:Glutamate family	GO:0006529,GO:0006526,GO:0004055,GO:0004066,GO:0005524	6.3.4.5	Argininosuccinate synthase.
2749345	ZP_01071738.1	86153534	29106	155421	155705	+	CJJHB9313_0673	CJJHB9313_0673	S4 domain protein (NCBI)	COG1188	J	Ribosome-associated heat shock protein implicated in the recycling of the 50S subunit (S4 paralog)			GO:0003723		
2749346	ZP_01071658.1	86153454	29106	155702	156109	+	CJJHB9313_0674	CJJHB9313_0674	Uncharacterised P-loop hydrolase UPF0079 (NCBI)	COG802	R	Predicted ATPase or kinase	TIGR00150 ATPase, YjeE family	Unknown function:Enzymes of unknown specificity			
2749347	ZP_01071664.1	86153460	29106	156102	156830	+	CJJHB9313_0675	CJJHB9313_0675	ABC transporter, ATP-binding protein (NCBI)	COG1137	R	ABC-type (unclassified) transport system, ATPase component			GO:0005524,GO:0016887	3.6.3.-	
2749348	ZP_01071730.1	86153526	29106	156830	158080	+	CJJHB9313_0676	rpoN	RNA polymerase sigma-54 factor (NCBI)	COG1508	K	DNA-directed RNA polymerase specialized sigma subunit, sigma54 homolog	TIGR02395 RNA polymerase sigma-54 factor [rpoN]	Transcription:Transcription factors	GO:0006352,GO:0006355,GO:0003700,GO:0003902,GO:0003899,GO:0003900,GO:0003901,GO:0016987	2.7.7.6	DNA-directed RNA polymerase.
2749349	ZP_01071404.1	86153200	29106	158244	159668	+	CJJHB9313_0677	CJJHB9313_0677	C4-dicarboxylate membrane transporter (NCBI)	COG2704	R	Anaerobic C4-dicarboxylate transporter	TIGR00770 transporter, anaerobic C4-dicarboxylate uptake (Dcu) family	Transport and binding proteins:Carbohydrates, organic alcohols, and acids	GO:0015740,GO:0016021,GO:0015556		
2749350	ZP_01071530.1	86153326	29106	159810	159923	+	CJJHB9313_0678	CJJHB9313_0678	conserved hypothetical protein (NCBI)								
2749351	ZP_01071778.1	86153574	29106	160007	161698	+	CJJHB9313_0679	kdpA	K+-transporting ATPase, A subunit (NCBI)	COG2060	P	K+-transporting ATPase, A chain	TIGR00680 K+-transporting ATPase, A subunit [kdpA]	Transport and binding proteins:Cations and iron carrying compounds	GO:0006813,GO:0016021,GO:0008556	3.6.3.12	Potassium-transporting ATPase.
2749352	ZP_01071488.1	86153284	29106	161708	163753	+	CJJHB9313_0680	kdpB	K+-transporting ATPase, B subunit (NCBI)	COG2216	P	High-affinity K+ transport system, ATPase chain B	TIGR01494 HAD ATPase, P-type, family IC,TIGR01497 K+-transporting ATPase, B subunit [kdpB]	Transport and binding proteins:Cations and iron carrying compounds	GO:0006813,GO:0008152,GO:0016021,GO:0005509,GO:0008556,GO:0005524	3.6.3.12	Potassium-transporting ATPase.
2749353	ZP_01071643.1	86153439	29106	163755	164363	+	CJJHB9313_0681	CJJHB9313_0681	potassium-transporting ATPase C chain (NCBI)	COG2156	P	K+-transporting ATPase, c chain	TIGR00681 K+-transporting ATPase, C subunit [kdpC]	Transport and binding proteins:Cations and iron carrying compounds	GO:0006813,GO:0016020,GO:0008556	3.6.3.12	Potassium-transporting ATPase.
2749354	ZP_01071487.1	86153283	29106	164366	166297	+	CJJHB9313_0683	CJJHB9313_0683	sensor protein kdpD (NCBI)	COG2205	T	Osmosensitive K+ channel histidine kinase			GO:0007165,GO:0016020,GO:0000155	2.7.13.3,2.7.3.-	Histidine kinase.,
2749355	ZP_01071537.1	86153333	29106	168265	166292	-	CJJHB9313_0682	uvrB	excinuclease ABC, B subunit (NCBI)	COG556	L	Helicase subunit of the DNA excision repair complex	TIGR00631 excinuclease ABC subunit B [uvrB]	DNA metabolism:DNA replication, recombination, and repair	GO:0006289,GO:0009380,GO:0005737,GO:0003677,GO:0004386,GO:0005524,GO:0009381	3.1.-.-,3.1.25.-	,
2749356	ZP_01071505.1	86153301	29106	168419	168649	+	CJJHB9313_0684	CJJHB9313_0684	conserved protein (NCBI)								
2749357	ZP_01071632.1	86153428	29106	168639	168881	+	CJJHB9313_0685	CJJHB9313_0685	isoleucyl-tRNA synthetase (NCBI)						GO:0004822	6.1.1.5	Isoleucine--tRNA ligase.
2749358	ZP_01071500.1	86153296	29106	168878	169315	+	CJJHB9313_0686	CJJHB9313_0686	Prokaryotic N-terminal methylation motif family (NCBI)	COG2165	NU	Type II secretory pathway, pseudopilin PulG	TIGR02532 prepilin-type N-terminal cleavage/methylation domain	Protein fate:Protein and peptide secretion and trafficking			
2749359	ZP_01071436.1	86153232	29106	169297	171150	+	CJJHB9313_0687	priA	primosomal protein N' (NCBI)	COG1198	L	Primosomal protein N' (replication factor Y) - superfamily II helicase	TIGR00595 primosomal protein N' [priA]	DNA metabolism:DNA replication, recombination, and repair	GO:0006260,GO:0003677,GO:0008270,GO:0005524,GO:0008026	3.6.1.-	
2749360	ZP_01071740.1	86153536	29106	171462	171160	-	CJJHB9313_0688	CJJHB9313_0688	invasion phenotype protein (NCBI)								
2749361	ZP_01071686.1	86153482	29106	172553	171696	-	CJJHB9313_0689	CJJHB9313_0689	invasion phenotype protein (NCBI)								
2749362	ZP_01071762.1	86153558	29106	172699	173772	+	CJJHB9313_0690	ispG	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (NCBI)	COG821	I	Enzyme involved in the deoxyxylulose pathway of isoprenoid biosynthesis	TIGR00612 4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase [ispG]	Biosynthesis of cofactors, prosthetic groups, and carriers:Other	GO:0016114,GO:0046429	1.17.4.3,1.17.7.1	Transferred entry: 1.17.7.1.,(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase.
2749363	ZP_01071411.1	86153207	29106	174500	173802	-	CJJHB9313_0691	flgH	flagellar L-ring protein FlgH (NCBI)	COG2063	N	Flagellar basal body L-ring protein			GO:0001539,GO:0009427,GO:0003774		
2749364	ZP_01071695.1	86153491	29106	174593	175384	+	CJJHB9313_0692	CJJHB9313_0692	phosphate acetyltransferase (NCBI)	COG857	R	BioD-like N-terminal domain of phosphotransacetylase			GO:0008152,GO:0008415,GO:0008959	2.3.1.8	Phosphate acetyltransferase.
2749365	ZP_01071754.1	86153550	29106	175389	176084	+	CJJHB9313_0693	CJJHB9313_0693	phosphate acetyltransferase (NCBI)	COG280	C	Phosphotransacetylase	TIGR00651 phosphate acetyltransferase [pta]	Energy metabolism:Fermentation	GO:0008152,GO:0008959	2.3.1.8	Phosphate acetyltransferase.
2749366	ZP_01071514.1	86153310	29106	176098	177285	+	CJJHB9313_0694	ackA	acetate kinase (NCBI)	COG282	C	Acetate kinase	TIGR00016 acetate kinase [ackA]	Energy metabolism:Fermentation	GO:0006082,GO:0016310,GO:0005622,GO:0008776	2.7.2.1	Acetate kinase.
2749367	ZP_01071776.1	86153572	29106	177356	177847	+	CJJHB9313_0696	CJJHB9313_0696	membrane protein, putative (NCBI)								
2749368	ZP_01071476.1	86153272	29106	178773	177835	-	CJJHB9313_0695	CJJHB9313_0695	conserved hypothetical protein (NCBI)								
2749369	ZP_01071760.1	86153556	29106	179705	178773	-	CJJHB9313_0697	mraW	S-adenosyl-methyltransferase MraW (NCBI)	COG275	M	Predicted S-adenosylmethionine-dependent methyltransferase involved in cell envelope biogenesis	TIGR00006 S-adenosyl-methyltransferase MraW [mraW]	Cell envelope:Biosynthesis and degradation of murein sacculus and peptidoglycan	GO:0008168	2.1.1.-	
2749370	ZP_01071681.1	86153477	29106	179870	181360	+	CJJHB9313_0698	CJJHB9313_0698	putative periplasmic protein (NCBI)						GO:0006457,GO:0015031,GO:0003755,GO:0030051,GO:0004600,GO:0042027	5.2.1.8	Peptidylprolyl isomerase.
2749371	ZP_01071718.1	86153514	29106	181363	182745	+	CJJHB9313_0699	ftsA	cell division protein FtsA (NCBI)	COG849	D	Actin-like ATPase involved in cell division	TIGR01174 cell division protein FtsA [ftsA]	Cellular processes:Cell division	GO:0007049,GO:0005524		
2749372	ZP_01071607.1	86153403	29106	182761	183873	+	CJJHB9313_0700	ftsZ	cell division protein FtsZ (NCBI)	COG206	D	Cell division GTPase	TIGR00065 cell division protein FtsZ [ftsZ]	Cellular processes:Cell division	GO:0051258,GO:0005737,GO:0043234,GO:0003924,GO:0005525	3.4.24.-	
2749373	ZP_01071491.1	86153287	29106	184029	184841	+	CJJHB9313_0701	CJJHB9313_0701	flagellar basal-body rod protein (NCBI)	COG4786	N	Flagellar basal body rod protein	TIGR03506 fagellar hook-basal body proteins		GO:0001539,GO:0009288,GO:0003774,GO:0005198		
2749374	ZP_01071591.1	86153387	29106	184870	185661	+	CJJHB9313_0702	flgG	flagellar basal-body rod protein FlgG (NCBI)	COG4786	N	Flagellar basal body rod protein	TIGR02488 flagellar basal-body rod protein FlgG [flgG],TIGR03506 fagellar hook-basal body proteins,TIGR03506 fagellar hook-basal body proteins	Cellular processes:Chemotaxis and motility	GO:0001539,GO:0043064,GO:0009426,GO:0003774,GO:0005198		
2749375	ZP_01071726.1	86153522	29106	187159	185729	-	CJJHB9313_0703	glnA	glutamine synthetase, type I (NCBI)	COG174	E	Glutamine synthetase	TIGR00653 glutamine synthetase, type I [glnA]	Amino acid biosynthesis:Glutamate family	GO:0006542,GO:0009399,GO:0005737,GO:0004356	6.3.1.2	Glutamate--ammonia ligase.
2749376	ZP_01071414.1	86153210	29106	187362	188057	+	CJJHB9313_0704	CJJHB9313_0704	conserved hypothetical protein (NCBI)								
2749377	ZP_01071574.1	86153370	29106	188054	189307	+	CJJHB9313_0705	CJJHB9313_0705	protease yegQ (NCBI)	COG826	O	Collagenase and related proteases			GO:0006508,GO:0008233	3.4.-.-	
2749378	ZP_01071767.1	86153563	29106	189308	189802	+	CJJHB9313_0706	purE	phosphoribosylaminoimidazole carboxylase, catalytic subunit (NCBI)	COG41	F	Phosphoribosylcarboxyaminoimidazole (NCAIR) mutase	TIGR01162 phosphoribosylaminoimidazole carboxylase, catalytic subunit [purE]	Purines, pyrimidines, nucleosides, and nucleotides:Purine ribonucleotide biosynthesis	GO:0006189,GO:0009320,GO:0004638	4.1.1.21,5.4.99.18	Phosphoribosylaminoimidazole carboxylase.,5-(carboxyamino)imidazole ribonucleotide mutase.
2749379	ZP_01071477.1	86153273	29106	189812	190348	+	CJJHB9313_0707	CJJHB9313_0707	conserved hypothetical protein (NCBI)								
2749380	ZP_01071542.1	86153338	29106	190360	191223	+	CJJHB9313_0708	glyQ	glycyl-tRNA synthetase, alpha subunit (NCBI)	COG752	J	Glycyl-tRNA synthetase, alpha subunit	TIGR00388 glycine--tRNA ligase, alpha subunit [glyQ]	Protein synthesis:tRNA aminoacylation	GO:0006426,GO:0009345,GO:0005524,GO:0004820	6.1.1.14	Glycine--tRNA ligase.
2749381	ZP_01071669.1	86153465	29106	191210	191935	+	CJJHB9313_0709	CJJHB9313_0709	conserved hypothetical protein TIGR00486 (NCBI)	COG327	S	Uncharacterized conserved protein	TIGR00486 dinuclear metal center protein, YbgI/SA1388 family	Unknown function:General			
2749382	ZP_01071578.1	86153374	29106	191945	192661	+	CJJHB9313_0710	CJJHB9313_0710	conserved hypothetical protein (NCBI)	COG1579	R	Zn-ribbon protein, possibly nucleic acid-binding					
2749383	ZP_01071484.1	86153280	29106	192658	193815	+	CJJHB9313_0711	CJJHB9313_0711	3-deoxy-D-manno-octulosonic-acid transferase (NCBI)	COG1519	M	3-deoxy-D-manno-octulosonic-acid transferase			GO:0005975,GO:0005529,GO:0016740	2.-.-.-	
2749384	ZP_01071573.1	86153369	29106	193796	194548	+	CJJHB9313_0712	CJJHB9313_0712	hypothetical RNA pseudouridine synthase (NCBI)	COG564	J	Pseudouridylate synthases, 23S RNA-specific			GO:0001522,GO:0003723,GO:0009982	5.4.99.-	
2749385	ZP_01071624.1	86153420	29106	194616	195953	+	CJJHB9313_0713	ffh	signal recognition particle protein (NCBI)	COG541	U	Signal recognition particle GTPase	TIGR00959 signal recognition particle protein [ffh]	Protein fate:Protein and peptide secretion and trafficking	GO:0006614,GO:0048500,GO:0005786,GO:0016020,GO:0003924,GO:0008312,GO:0005525,GO:0008548,GO:0017111	3.6.5.4	Signal-recognition-particle GTPase.
2749386	ZP_01071731.1	86153527	29106	196018	196245	+	CJJHB9313_0714	rpsP	ribosomal protein S16 (NCBI)	COG228	J	Ribosomal protein S16	TIGR00002 ribosomal protein S16 [rpsP]	Protein synthesis:Ribosomal proteins: synthesis and modification	GO:0006412,GO:0005840,GO:0003735		
2749387	ZP_01071455.1	86153251	29106	196248	196490	+	CJJHB9313_0715	CJJHB9313_0715	conserved hypothetical protein (NCBI)	COG1837	R	Predicted RNA-binding protein (contains KH domain)			GO:0003723		
2749388	ZP_01071761.1	86153557	29106	196483	197022	+	CJJHB9313_0716	rimM	16S rRNA processing protein RimM (NCBI)	COG806	J	RimM protein, required for 16S rRNA processing	TIGR02273 16S rRNA processing protein RimM [rimM]	Transcription:RNA processing	GO:0006364,GO:0005840,GO:0043022		
2749389	ZP_01071498.1	86153294	29106	197055	197723	+	CJJHB9313_0717	trmD	tRNA (guanine-N1)-methyltransferase (NCBI)	COG336	J	tRNA-(guanine-N1)-methyltransferase	TIGR00088 tRNA (guanine-N1)-methyltransferase [trmD]	Protein synthesis:tRNA and rRNA base modification	GO:0008033,GO:0003723,GO:0009019	2.1.1.31	tRNA (guanine-N(1)-)-methyltransferase.
2749390	ZP_01071395.1	86153191	29106	197734	198090	+	CJJHB9313_0718	rplS	ribosomal protein L19 (NCBI)	COG335	J	Ribosomal protein L19	TIGR01024 ribosomal protein L19 [rplS]	Protein synthesis:Ribosomal proteins: synthesis and modification	GO:0006412,GO:0005840,GO:0003735		
2749391	ZP_01071439.1	86153235	29106	198223	198636	+	CJJHB9313_0719	CJJHB9313_0719	transthyretin-like protein (NCBI)	COG2351	R	Transthyretin-like protein	TIGR02962 hydroxyisourate hydrolase [uraH]	Purines, pyrimidines, nucleosides, and nucleotides:Other	GO:0006810,GO:0005496	3.5.2.17	Hydroxyisourate hydrolase.
2749392	ZP_01071783.1	86153579	29106	198660	200000	+	CJJHB9313_0720	CJJHB9313_0720	3-deoxy-7-phosphoheptulonate synthase (NCBI)	COG3200	E	3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) synthase	TIGR01358 3-deoxy-7-phosphoheptulonate synthase	Amino acid biosynthesis:Aromatic amino acid family	GO:0009073,GO:0003849	2.5.1.54	3-deoxy-7-phosphoheptulonate synthase.
2749393	ZP_01071637.1	86153433	29106	199997	200326	+	CJJHB9313_0721	CJJHB9313_0721	ArsC family (NCBI)	COG1393	P	Arsenate reductase and related proteins, glutaredoxin family			GO:0006118,GO:0008794,GO:0016491	1.-.-.-	
2749394	ZP_01071492.1	86153288	29106	200774	204376	+	CJJHB9313_0722	CJJHB9313_0722	DNA polymerase III, alpha subunit subfamily, putative (NCBI)	COG587	L	DNA polymerase III, alpha subunit	TIGR00594 DNA polymerase III, alpha subunit [dnaE]	DNA metabolism:DNA replication, recombination, and repair	GO:0006260,GO:0005737,GO:0003677,GO:0003893,GO:0016448,GO:0016452,GO:0003889,GO:0003894,GO:0008408,GO:0016449,GO:0019984,GO:0003890,GO:0003895,GO:0015999,GO:0016450,GO:0003891,GO:0016000,GO:0016451	2.7.7.7	DNA-directed DNA polymerase.
2749395	ZP_01071756.1	86153552	29106	205021	204389	-	CJJHB9313_0723	CJJHB9313_0723	conserved hypothetical protein TIGR00044 (NCBI)	COG325	R	Predicted enzyme with a TIM-barrel fold	TIGR00044 pyridoxal phosphate enzyme, YggS family	Unknown function:Enzymes of unknown specificity		2.7.3.-	
2749396	ZP_01071721.1	86153517	29106	205806	205057	-	CJJHB9313_0724	CJJHB9313_0724	flagellin subunit protein FlaC (NCBI)	COG1344	N	Flagellin and related hook-associated proteins			GO:0001539,GO:0009288,GO:0009420,GO:0005198		
2749397	ZP_01071540.1	86153336	29106	206315	205845	-	CJJHB9313_0725	CJJHB9313_0725	membrane protein, putative (NCBI)								
